neighborhood,year,category,count
Broad Ripple,2019,Cannabis Dispensaries,1
Broad Ripple,2020,Pizza,1
Broad Ripple,2020,Restaurants,3
Broad Ripple,2020,Italian,1
Broad Ripple,2020,Shopping,1
Broad Ripple,2020,Discount Store,1
Broad Ripple,2020,Professional Services,1
Broad Ripple,2020,Wholesalers,1
Broad Ripple,2020,Japanese,1
Broad Ripple,2020,Noodles,1
Broad Ripple,2020,Asian Fusion,1
Broad Ripple,2020,Nightlife,1
Broad Ripple,2020,Bars,1
Broad Ripple,2020,Cocktail Bars,1
Broad Ripple,2020,Pets,1
Broad Ripple,2020,Veterinarians,1
Broad Ripple,2020,Bakeries,1
Broad Ripple,2020,Coffee & Tea,2
Broad Ripple,2020,Donuts,1
Broad Ripple,2020,Food,3
Broad Ripple,2020,Barbeque,1
Broad Ripple,2020,Food Delivery Services,1
Broad Ripple,2021,Home & Garden,1
Broad Ripple,2021,Shopping,1
Broad Ripple,2021,Nurseries & Gardening,1
Broad Ripple,2021,Flowers & Gifts,1
Broad Ripple,2021,Gift Shops,1
Broad Ripple,2021,Home Decor,1
Broad Ripple,2021,Breakfast & Brunch,3
Broad Ripple,2021,Peruvian,1
Broad Ripple,2021,Mexican,1
Broad Ripple,2021,Restaurants,4
Broad Ripple,2021,Coffee & Tea,1
Broad Ripple,2021,Cafes,1
Broad Ripple,2021,Food,1
Broad Ripple,2021,Mediterranean,1
Broad Ripple,2021,Wraps,1
Broad Ripple,2021,Kebab,1
Broad Ripple,2021,Burgers,1
Broad Ripple,2021,American (New),1
Near Eastside,2006,Restaurants,2
Near Eastside,2006,Mexican,1
Near Eastside,2006,Nightlife,1
Near Eastside,2006,Sports Bars,1
Near Eastside,2006,Lounges,1
Near Eastside,2006,American (Traditional),1
Near Eastside,2006,Burgers,1
Near Eastside,2006,Breakfast & Brunch,1
Near Eastside,2006,Pubs,1
Near Eastside,2006,Bars,1
Near Eastside,2006,Pet Adoption,1
Near Eastside,2006,Hospitals,1
Near Eastside,2006,Veterinarians,1
Near Eastside,2006,Pet Groomers,1
Near Eastside,2006,Pet Services,1
Near Eastside,2006,Health & Medical,1
Near Eastside,2006,Pets,1
Near Eastside,2007,Shopping,2
Near Eastside,2007,Fashion,1
Near Eastside,2007,Hobby Shops,1
Near Eastside,2007,Antiques,2
Near Eastside,2007,Used,1
Near Eastside,2007,Vintage & Consignment,1
Near Eastside,2007,Home & Garden,1
Near Eastside,2007,Furniture Stores,1
Near Eastside,2007,Thrift Stores,1
Near Eastside,2008,Arts & Entertainment,1
Near Eastside,2008,Performing Arts,1
Near Eastside,2008,Cinema,1
Near Eastside,2008,Pubs,1
Near Eastside,2008,Bars,1
Near Eastside,2008,Nightlife,1
Near Eastside,2008,Tacos,1
Near Eastside,2008,Restaurants,2
Near Eastside,2008,Donuts,1
Near Eastside,2008,Grocery,1
Near Eastside,2008,Desserts,1
Near Eastside,2008,Mexican,1
Near Eastside,2008,Food,1
Near Eastside,2008,Bakeries,1
Near Eastside,2008,Health & Medical,1
Near Eastside,2008,Doctors,1
Near Eastside,2008,Beauty & Spas,1
Near Eastside,2008,Medical Spas,1
Near Eastside,2008,Naturopathic/Holistic,1
Near Eastside,2008,Skin Care,1
Near Eastside,2008,Nutritionists,1
Near Eastside,2008,Massage,1
Near Eastside,2008,Sandwiches,1
Near Eastside,2008,Chicken Wings,1
Near Eastside,2008,Pizza,1
Near Eastside,2009,Party & Event Planning,1
Near Eastside,2009,Office Equipment,1
Near Eastside,2009,Event Planning & Services,1
Near Eastside,2009,Home & Garden,1
Near Eastside,2009,Shopping,1
Near Eastside,2009,Party Supplies,1
Near Eastside,2009,Pizza,1
Near Eastside,2009,Restaurants,1
Near Eastside,2009,Dive Bars,1
Near Eastside,2009,Bars,1
Near Eastside,2009,Nightlife,1
Near Eastside,2009,Local Flavor,1
Near Eastside,2010,Restaurants,5
Near Eastside,2010,Sandwiches,2
Near Eastside,2010,Fast Food,1
Near Eastside,2010,Cideries,1
Near Eastside,2010,Wine Bars,1
Near Eastside,2010,Shopping,2
Near Eastside,2010,Beer,2
Near Eastside,2010,Wine & Spirits,2
Near Eastside,2010,Venues & Event Spaces,1
Near Eastside,2010,Event Planning & Services,1
Near Eastside,2010,Nightlife,2
Near Eastside,2010,Bars,2
Near Eastside,2010,Breweries,1
Near Eastside,2010,Local Flavor,2
Near Eastside,2010,Food,4
Near Eastside,2010,Art Galleries,1
Near Eastside,2010,Wine Tasting Room,1
Near Eastside,2010,Wineries,1
Near Eastside,2010,Arts & Entertainment,1
Near Eastside,2010,Mexican,2
Near Eastside,2010,Grocery,1
Near Eastside,2010,Delis,1
Near Eastside,2010,Specialty Food,1
Near Eastside,2010,Health Markets,1
Near Eastside,2010,Internet Service Providers,1
Near Eastside,2010,Professional Services,1
Near Eastside,2010,Home Services,1
Near Eastside,2010,American (New),1
Near Eastside,2010,Vegetarian,1
Near Eastside,2010,Seafood,1
Near Eastside,2010,Beer Bar,1
Near Eastside,2010,Books,1
Near Eastside,2010,Mags,1
Near Eastside,2010,Music & Video,1
Near Eastside,2010,Videos & Video Game Rental,1
Near Eastside,2011,Playgrounds,1
Near Eastside,2011,Parks,3
Near Eastside,2011,Active Life,3
Near Eastside,2011,Local Services,2
Near Eastside,2011,Electronics Repair,1
Near Eastside,2011,Restaurants,7
Near Eastside,2011,Fast Food,1
Near Eastside,2011,Burgers,1
Near Eastside,2011,Pizza,2
Near Eastside,2011,Shopping,2
Near Eastside,2011,Arts & Entertainment,2
Near Eastside,2011,Art Galleries,1
Near Eastside,2011,Veterinarians,1
Near Eastside,2011,Pets,1
Near Eastside,2011,Specialty Food,1
Near Eastside,2011,Food,3
Near Eastside,2011,Meat Shops,1
Near Eastside,2011,Delis,1
Near Eastside,2011,Beer Bar,1
Near Eastside,2011,Bars,2
Near Eastside,2011,Nightlife,2
Near Eastside,2011,Beer Gardens,1
Near Eastside,2011,American (New),2
Near Eastside,2011,Breweries,1
Near Eastside,2011,Flea Markets,1
Near Eastside,2011,Antiques,1
Near Eastside,2011,Festivals,1
Near Eastside,2011,Community Service/Non-Profit,1
Near Eastside,2011,Local Flavor,1
Near Eastside,2011,Mexican,1
Near Eastside,2011,Gay Bars,1
Near Eastside,2011,Grocery,1
Near Eastside,2012,Automotive,1
Near Eastside,2012,Auto Parts & Supplies,1
Near Eastside,2012,Water Heater Installation/Repair,1
Near Eastside,2012,Home Services,1
Near Eastside,2012,Plumbing,1
Near Eastside,2012,Food,4
Near Eastside,2012,Ice Cream & Frozen Yogurt,1
Near Eastside,2012,Fast Food,1
Near Eastside,2012,Restaurants,4
Near Eastside,2012,Burgers,1
Near Eastside,2012,Community Service/Non-Profit,2
Near Eastside,2012,Fitness & Instruction,1
Near Eastside,2012,Venues & Event Spaces,1
Near Eastside,2012,Gyms,1
Near Eastside,2012,Active Life,1
Near Eastside,2012,Event Planning & Services,1
Near Eastside,2012,Local Services,2
Near Eastside,2012,Pizza,1
Near Eastside,2012,Recycling Center,1
Near Eastside,2012,Junk Removal & Hauling,1
Near Eastside,2012,Street Vendors,1
Near Eastside,2012,Local Flavor,1
Near Eastside,2012,Cafes,1
Near Eastside,2012,American (Traditional),1
Near Eastside,2012,Chinese,1
Near Eastside,2013,Restaurants,5
Near Eastside,2013,Caribbean,1
Near Eastside,2013,Food Trucks,1
Near Eastside,2013,Food,5
Near Eastside,2013,Coffee & Tea,2
Near Eastside,2013,Local Flavor,1
Near Eastside,2013,Shopping,2
Near Eastside,2013,Antiques,1
Near Eastside,2013,Vegetarian,1
Near Eastside,2013,Mexican,1
Near Eastside,2013,Vegan,1
Near Eastside,2013,Fast Food,1
Near Eastside,2013,American (Traditional),2
Near Eastside,2013,Chicken Wings,2
Near Eastside,2013,Towing,1
Near Eastside,2013,Automotive,3
Near Eastside,2013,Auto Repair,1
Near Eastside,2013,Gas Stations,1
Near Eastside,2013,Convenience Stores,1
Near Eastside,2013,Home Services,1
Near Eastside,2013,Thrift Stores,1
Near Eastside,2013,Used,1
Near Eastside,2013,Vintage & Consignment,1
Near Eastside,2013,Fashion,1
Near Eastside,2013,Department Stores,1
Near Eastside,2013,Bars,1
Near Eastside,2013,Lounges,1
Near Eastside,2013,Nightlife,1
Near Eastside,2013,Beer,1
Near Eastside,2013,Wine & Spirits,1
Near Eastside,2013,Pizza,1
Near Eastside,2013,Sandwiches,1
Near Eastside,2014,American (Traditional),1
Near Eastside,2014,Restaurants,5
Near Eastside,2014,Sandwiches,1
Near Eastside,2014,American (New),1
Near Eastside,2014,Pizza,2
Near Eastside,2014,Chicken Wings,1
Near Eastside,2014,Graphic Design,1
Near Eastside,2014,Professional Services,1
Near Eastside,2014,Beauty & Spas,2
Near Eastside,2014,Tattoo,1
Near Eastside,2014,Piercing,1
Near Eastside,2014,Food,3
Near Eastside,2014,Comfort Food,1
Near Eastside,2014,Local Flavor,1
Near Eastside,2014,Ice Cream & Frozen Yogurt,1
Near Eastside,2014,Shopping,2
Near Eastside,2014,Antiques,2
Near Eastside,2014,Furniture Stores,1
Near Eastside,2014,Home Decor,1
Near Eastside,2014,Home & Garden,1
Near Eastside,2014,Hair Removal,1
Near Eastside,2014,Eyebrow Services,1
Near Eastside,2014,Eyelash Service,1
Near Eastside,2014,Event Planning & Services,1
Near Eastside,2014,Henna Artists,1
Near Eastside,2014,Automotive,2
Near Eastside,2014,Auto Repair,1
Near Eastside,2014,Mobile Dent Repair,1
Near Eastside,2014,Auto Detailing,1
Near Eastside,2014,Body Shops,1
Near Eastside,2014,Hot Dogs,1
Near Eastside,2014,Fast Food,1
Near Eastside,2014,Burgers,1
Near Eastside,2014,Specialty Food,1
Near Eastside,2014,Auto Glass Services,1
Near Eastside,2014,Glass & Mirrors,1
Near Eastside,2014,Home Services,1
Near Eastside,2014,Mexican,1
Near Eastside,2015,Restaurants,4
Near Eastside,2015,Burgers,2
Near Eastside,2015,Fast Food,2
Near Eastside,2015,Medical Centers,1
Near Eastside,2015,Health & Medical,1
Near Eastside,2015,Oil Change Stations,1
Near Eastside,2015,Automotive,1
Near Eastside,2015,Auto Repair,1
Near Eastside,2015,Christmas Trees,1
Near Eastside,2015,Lawn Services,1
Near Eastside,2015,Holiday Decorating Services,1
Near Eastside,2015,Handyman,1
Near Eastside,2015,Holiday Decorations,1
Near Eastside,2015,Tree Services,2
Near Eastside,2015,Home & Garden,1
Near Eastside,2015,Shopping,2
Near Eastside,2015,Home Services,2
Near Eastside,2015,Landscaping,1
Near Eastside,2015,Nightlife,2
Near Eastside,2015,Bars,2
Near Eastside,2015,Active Life,1
Near Eastside,2015,Parks,1
Near Eastside,2015,Food,4
Near Eastside,2015,Coffee & Tea,2
Near Eastside,2015,Barbeque,1
Near Eastside,2015,Event Planning & Services,1
Near Eastside,2015,Caterers,1
Near Eastside,2015,Breakfast & Brunch,1
Near Eastside,2015,Grocery,2
Near Eastside,2015,Discount Store,1
Near Eastside,2015,Dog Walkers,1
Near Eastside,2015,Pet Sitting,1
Near Eastside,2015,Pet Services,1
Near Eastside,2015,Pets,1
Near Eastside,2015,Pet Training,1
Near Eastside,2015,Local Flavor,1
Near Eastside,2015,American (Traditional),1
Near Eastside,2015,Mexican,1
Near Eastside,2015,Pubs,1
Near Eastside,2015,Arts & Entertainment,1
Near Eastside,2015,Tacos,1
Near Eastside,2015,Music Venues,1
Near Eastside,2015,Food Delivery Services,1
Near Eastside,2016,Bagels,1
Near Eastside,2016,Restaurants,3
Near Eastside,2016,Food,4
Near Eastside,2016,Cafes,1
Near Eastside,2016,Breakfast & Brunch,2
Near Eastside,2016,Sandwiches,2
Near Eastside,2016,Coffee & Tea,2
Near Eastside,2016,Real Estate,2
Near Eastside,2016,Venues & Event Spaces,2
Near Eastside,2016,Home Services,6
Near Eastside,2016,Event Planning & Services,3
Near Eastside,2016,Specialty Food,1
Near Eastside,2016,Creperies,1
Near Eastside,2016,Shared Office Spaces,2
Near Eastside,2016,Wedding Planning,1
Near Eastside,2016,Keys & Locksmiths,1
Near Eastside,2016,Automotive,1
Near Eastside,2016,Towing,1
Near Eastside,2016,Roadside Assistance,1
Near Eastside,2016,Home & Garden,1
Near Eastside,2016,Nurseries & Gardening,1
Near Eastside,2016,Building Supplies,1
Near Eastside,2016,Hardware Stores,1
Near Eastside,2016,Local Services,3
Near Eastside,2016,Machine & Tool Rental,1
Near Eastside,2016,Movers,1
Near Eastside,2016,Shopping,3
Near Eastside,2016,Gardeners,1
Near Eastside,2016,Floral Designers,1
Near Eastside,2016,Flowers & Gifts,1
Near Eastside,2016,Florists,1
Near Eastside,2016,Local Flavor,1
Near Eastside,2016,Beer Bar,1
Near Eastside,2016,Nightlife,1
Near Eastside,2016,Breweries,1
Near Eastside,2016,Bars,1
Near Eastside,2016,Beer,1
Near Eastside,2016,Wine & Spirits,1
Near Eastside,2016,Drugstores,1
Near Eastside,2016,Pharmacy,1
Near Eastside,2016,Health & Medical,3
Near Eastside,2016,Convenience Stores,1
Near Eastside,2016,Periodontists,1
Near Eastside,2016,Dentists,1
Near Eastside,2016,General Dentistry,1
Near Eastside,2016,Cosmetic Dentists,1
Near Eastside,2016,Festivals,1
Near Eastside,2016,Arts & Entertainment,2
Near Eastside,2016,Fast Food,1
Near Eastside,2016,Burgers,1
Near Eastside,2016,Professional Services,1
Near Eastside,2016,Employment Agencies,1
Near Eastside,2016,Counseling & Mental Health,1
Near Eastside,2016,Community Centers,1
Near Eastside,2016,Education,1
Near Eastside,2016,Community Service/Non-Profit,1
Near Eastside,2016,Public Services & Government,1
Near Eastside,2016,Cultural Center,1
Near Eastside,2016,Vocational & Technical School,1
Near Eastside,2016,Specialty Schools,1
Near Eastside,2016,Heating & Air Conditioning/HVAC,1
Near Eastside,2016,Appliances & Repair,1
Near Eastside,2016,Handyman,1
Near Eastside,2016,Electricians,1
Near Eastside,2016,Beauty & Spas,1
Near Eastside,2016,Nail Salons,1
Near Eastside,2016,Active Life,1
Near Eastside,2016,Parks,1
Near Eastside,2016,Playgrounds,1
Near Eastside,2017,Contractors,1
Near Eastside,2017,Solar Installation,1
Near Eastside,2017,Electricians,1
Near Eastside,2017,Home Services,2
Near Eastside,2017,Party Bus Rentals,1
Near Eastside,2017,Transportation,1
Near Eastside,2017,Limos,1
Near Eastside,2017,Tours,1
Near Eastside,2017,Hotels & Travel,1
Near Eastside,2017,Event Planning & Services,3
Near Eastside,2017,Wine Tours,1
Near Eastside,2017,Beer Tours,1
Near Eastside,2017,Photographers,1
Near Eastside,2017,Session Photography,1
Near Eastside,2017,Event Photography,1
Near Eastside,2017,Automotive,1
Near Eastside,2017,Towing,1
Near Eastside,2017,Florists,1
Near Eastside,2017,Floral Designers,1
Near Eastside,2017,Shopping,2
Near Eastside,2017,Flowers & Gifts,2
Near Eastside,2017,Nurseries & Gardening,1
Near Eastside,2017,Home & Garden,1
Near Eastside,2017,Arts & Crafts,1
Near Eastside,2017,Gift Shops,1
Near Eastside,2017,Plumbing,1
Near Eastside,2017,Door Sales/Installation,1
Near Eastside,2017,Local Services,1
Near Eastside,2017,Carpenters,1
Near Eastside,2017,Flooring,1
Near Eastside,2017,Gutter Services,1
Near Eastside,2017,TV Mounting,1
Near Eastside,2017,Drywall Installation & Repair,1
Near Eastside,2017,Handyman,1
Near Eastside,2017,Arts & Entertainment,1
Near Eastside,2017,Festivals,1
Near Eastside,2017,Coffee & Tea,1
Near Eastside,2017,Food,1
Near Eastside,2017,Kombucha,1
Near Eastside,2018,Oral Surgeons,1
Near Eastside,2018,Pediatric Dentists,1
Near Eastside,2018,Dentists,1
Near Eastside,2018,Cosmetic Dentists,1
Near Eastside,2018,Health & Medical,1
Near Eastside,2018,General Dentistry,1
Near Eastside,2018,Restaurants,3
Near Eastside,2018,American (Traditional),1
Near Eastside,2018,Breakfast & Brunch,1
Near Eastside,2018,Diners,1
Near Eastside,2018,Sandwiches,1
Near Eastside,2018,Nightlife,3
Near Eastside,2018,Pubs,1
Near Eastside,2018,Breweries,1
Near Eastside,2018,Brewpubs,1
Near Eastside,2018,Bars,3
Near Eastside,2018,Food,2
Near Eastside,2018,Screen Printing/T-Shirt Printing,1
Near Eastside,2018,Arts & Crafts,1
Near Eastside,2018,Shopping,1
Near Eastside,2018,Local Flavor,1
Near Eastside,2018,Screen Printing,1
Near Eastside,2018,Local Services,2
Near Eastside,2018,Fashion,1
Near Eastside,2018,Yelp Events,1
Near Eastside,2018,Venues & Event Spaces,1
Near Eastside,2018,Event Planning & Services,1
Near Eastside,2018,Distilleries,1
Near Eastside,2018,American (New),1
Near Eastside,2018,Wine Bars,1
Near Eastside,2018,Museums,1
Near Eastside,2018,Arts & Entertainment,1
Near Eastside,2018,Chicken Wings,1
Near Eastside,2018,Hot Dogs,1
Near Eastside,2018,Burgers,1
Near Eastside,2018,Home Theatre Installation,1
Near Eastside,2018,TV Mounting,1
Near Eastside,2018,Home Services,1
Near Eastside,2018,IT Services & Computer Repair,1
Near Eastside,2019,Vegan,1
Near Eastside,2019,Vegetarian,1
Near Eastside,2019,Restaurants,4
Near Eastside,2019,Parks,1
Near Eastside,2019,Active Life,1
Near Eastside,2019,Playgrounds,1
Near Eastside,2019,Pizza,1
Near Eastside,2019,Chicken Wings,2
Near Eastside,2019,Burgers,2
Near Eastside,2019,Nightlife,1
Near Eastside,2019,Bars,1
Near Eastside,2019,Food,1
Near Eastside,2019,Breweries,1
Near Eastside,2019,Breakfast & Brunch,1
Near Eastside,2019,Waffles,1
Near Eastside,2020,Home Decor,2
Near Eastside,2020,Kitchen & Bath,1
Near Eastside,2020,Shopping,2
Near Eastside,2020,Discount Store,1
Near Eastside,2020,Home & Garden,2
Near Eastside,2020,Furniture Stores,1
Near Eastside,2020,Bowling,1
Near Eastside,2020,Active Life,1
Near Eastside,2020,Sports Bars,1
Near Eastside,2020,Team Building Activities,1
Near Eastside,2020,Event Planning & Services,1
Near Eastside,2020,Nightlife,1
Near Eastside,2020,Bars,1
Near Eastside,2020,Food,1
Near Eastside,2020,Breweries,1
Near Eastside,2021,Arts & Entertainment,2
Near Eastside,2021,Nightlife,1
Near Eastside,2021,Jazz & Blues,1
Near Eastside,2021,Restaurants,9
Near Eastside,2021,Pizza,2
Near Eastside,2021,Southern,1
Near Eastside,2021,Shopping,2
Near Eastside,2021,Education,1
Near Eastside,2021,Event Planning & Services,2
Near Eastside,2021,Food,6
Near Eastside,2021,Chocolatiers & Shops,1
Near Eastside,2021,Specialty Food,1
Near Eastside,2021,Tasting Classes,1
Near Eastside,2021,Arts & Crafts,2
Near Eastside,2021,Cooking Classes,1
Near Eastside,2021,Venues & Event Spaces,1
Near Eastside,2021,Coffee & Tea,2
Near Eastside,2021,Juice Bars & Smoothies,1
Near Eastside,2021,Mexican,1
Near Eastside,2021,Food Trucks,1
Near Eastside,2021,Tacos,1
Near Eastside,2021,Breakfast & Brunch,3
Near Eastside,2021,Diners,1
Near Eastside,2021,American (Traditional),1
Near Eastside,2021,Caterers,1
Near Eastside,2021,Bartenders,1
Near Eastside,2021,American (New),1
Near Eastside,2021,Active Life,1
Near Eastside,2021,Fitness & Instruction,1
Near Eastside,2021,Gyms,1
Near Eastside,2021,Rock Climbing,1
Near Eastside,2021,Yoga,1
Near Eastside,2021,Cafes,1
Near Eastside,2021,Bakeries,2
Near Eastside,2021,Soul Food,1
Near Eastside,2021,Desserts,1
Near Eastside,2021,Sandwiches,1
Near Eastside,2021,Home & Garden,1
Near Eastside,2021,Bookstores,1
Near Eastside,2021,Flowers & Gifts,1
Near Eastside,2021,Home Decor,1
Near Eastside,2021,Books,1
Near Eastside,2021,Mags,1
Near Eastside,2021,Music & Video,1
Near Eastside,2021,Bagels,1
Near Eastside,2021,Brasseries,1
Near Eastside,2021,Cinema,1
Near Eastside,2021,Dinner Theater,1
Downtown,2005,Caterers,1
Downtown,2005,Hotels,1
Downtown,2005,Hotels & Travel,1
Downtown,2005,Party & Event Planning,1
Downtown,2005,Event Planning & Services,1
Downtown,2005,Steakhouses,1
Downtown,2005,Seafood,1
Downtown,2005,Restaurants,1
Downtown,2005,Bars,1
Downtown,2005,Cocktail Bars,1
Downtown,2005,Nightlife,1
Downtown,2006,Nightlife,10
Downtown,2006,Restaurants,25
Downtown,2006,Sports Bars,2
Downtown,2006,Bars,9
Downtown,2006,Chicken Wings,1
Downtown,2006,American (Traditional),7
Downtown,2006,Pizza,2
Downtown,2006,Local Flavor,4
Downtown,2006,Hot Dogs,1
Downtown,2006,Food Delivery Services,1
Downtown,2006,Breakfast & Brunch,1
Downtown,2006,Food,6
Downtown,2006,Event Planning & Services,9
Downtown,2006,Caterers,3
Downtown,2006,American (New),6
Downtown,2006,French,1
Downtown,2006,Venues & Event Spaces,5
Downtown,2006,Lounges,1
Downtown,2006,Cigar Bars,1
Downtown,2006,Cocktail Bars,1
Downtown,2006,Nutritionists,1
Downtown,2006,Trainers,1
Downtown,2006,Gyms,1
Downtown,2006,Fitness & Instruction,2
Downtown,2006,Health & Medical,1
Downtown,2006,Active Life,3
Downtown,2006,Arts & Entertainment,5
Downtown,2006,Bowling,1
Downtown,2006,Arcades,1
Downtown,2006,Specialty Food,2
Downtown,2006,Ice Cream & Frozen Yogurt,1
Downtown,2006,Chocolatiers & Shops,1
Downtown,2006,Desserts,2
Downtown,2006,Coffee & Tea,2
Downtown,2006,Jazz & Blues,1
Downtown,2006,Noodles,1
Downtown,2006,Breweries,1
Downtown,2006,Burgers,1
Downtown,2006,Hotels & Travel,4
Downtown,2006,Music Venues,1
Downtown,2006,Wine Tours,1
Downtown,2006,Tours,1
Downtown,2006,Wineries,1
Downtown,2006,Hotels,3
Downtown,2006,Cinema,1
Downtown,2006,Shopping,2
Downtown,2006,Photography Stores & Services,1
Downtown,2006,Delis,1
Downtown,2006,Sandwiches,2
Downtown,2006,Soup,1
Downtown,2006,Farmers Market,1
Downtown,2006,Food Stands,1
Downtown,2006,Irish,1
Downtown,2006,Pubs,1
Downtown,2006,Italian,3
Downtown,2006,Middle Eastern,1
Downtown,2006,Mediterranean,3
Downtown,2006,Turkish,1
Downtown,2006,Gluten-Free,1
Downtown,2006,Chinese,1
Downtown,2006,Asian Fusion,1
Downtown,2006,Vietnamese,1
Downtown,2006,Pilates,1
Downtown,2006,Yoga,1
Downtown,2006,Seafood,1
Downtown,2006,Flowers & Gifts,1
Downtown,2006,Wholesale Stores,1
Downtown,2006,Printing Services,1
Downtown,2006,Arts & Crafts,1
Downtown,2006,Local Services,1
Downtown,2006,Cards & Stationery,1
Downtown,2006,Office Equipment,1
Downtown,2006,Greek,1
Downtown,2006,Cajun/Creole,1
Downtown,2006,Fast Food,1
Downtown,2007,Performing Arts,2
Downtown,2007,Nightlife,24
Downtown,2007,Arts & Entertainment,12
Downtown,2007,Comedy Clubs,2
Downtown,2007,Restaurants,54
Downtown,2007,American (Traditional),15
Downtown,2007,Fast Food,1
Downtown,2007,Event Planning & Services,21
Downtown,2007,Caterers,3
Downtown,2007,Mexican,2
Downtown,2007,Gift Shops,2
Downtown,2007,Home Decor,2
Downtown,2007,Cards & Stationery,2
Downtown,2007,Jewelry,3
Downtown,2007,Arts & Crafts,3
Downtown,2007,Home & Garden,3
Downtown,2007,Shopping,13
Downtown,2007,Flowers & Gifts,2
Downtown,2007,Bars,18
Downtown,2007,British,2
Downtown,2007,Pubs,4
Downtown,2007,Pizza,3
Downtown,2007,Chicken Wings,2
Downtown,2007,Art Museums,1
Downtown,2007,Festivals,1
Downtown,2007,Art Galleries,1
Downtown,2007,Venues & Event Spaces,12
Downtown,2007,Museums,3
Downtown,2007,American (New),16
Downtown,2007,Steakhouses,8
Downtown,2007,Breakfast & Brunch,6
Downtown,2007,Coffee & Tea,6
Downtown,2007,Food,16
Downtown,2007,Cafes,4
Downtown,2007,Bakeries,3
Downtown,2007,Hotels & Travel,9
Downtown,2007,Hotels,9
Downtown,2007,Public Services & Government,2
Downtown,2007,Landmarks & Historical Buildings,2
Downtown,2007,Fashion,6
Downtown,2007,Women's Clothing,2
Downtown,2007,Seafood,3
Downtown,2007,Dance Clubs,4
Downtown,2007,Local Flavor,1
Downtown,2007,Professional Sports Teams,1
Downtown,2007,Professional Services,1
Downtown,2007,Graphic Design,1
Downtown,2007,Signmaking,1
Downtown,2007,Local Services,2
Downtown,2007,Printing Services,1
Downtown,2007,Art Supplies,1
Downtown,2007,Imported Food,1
Downtown,2007,Japanese,3
Downtown,2007,Sushi Bars,2
Downtown,2007,Cinema,1
Downtown,2007,Mediterranean,1
Downtown,2007,Greek,1
Downtown,2007,German,1
Downtown,2007,Beer Gardens,1
Downtown,2007,Hardware Stores,1
Downtown,2007,Wine Bars,1
Downtown,2007,Sporting Goods,1
Downtown,2007,Stadiums & Arenas,1
Downtown,2007,Music & DVDs,1
Downtown,2007,Books,2
Downtown,2007,Mags,2
Downtown,2007,Music & Video,2
Downtown,2007,Vegetarian,4
Downtown,2007,Irish,1
Downtown,2007,Scottish,1
Downtown,2007,Food Delivery Services,1
Downtown,2007,Beer,3
Downtown,2007,Wine & Spirits,3
Downtown,2007,Sandwiches,4
Downtown,2007,Salad,2
Downtown,2007,Italian,3
Downtown,2007,Videos & Video Game Rental,1
Downtown,2007,Burgers,4
Downtown,2007,Breweries,1
Downtown,2007,Tea Rooms,1
Downtown,2007,Home Services,3
Downtown,2007,Shopping Centers,1
Downtown,2007,Department Stores,2
Downtown,2007,Property Management,1
Downtown,2007,Real Estate,3
Downtown,2007,Piano Bars,1
Downtown,2007,Music Venues,2
Downtown,2007,Gyms,1
Downtown,2007,Swimming Pools,1
Downtown,2007,Fitness & Instruction,1
Downtown,2007,Active Life,2
Downtown,2007,Musical Instruments & Teachers,1
Downtown,2007,Accessories,2
Downtown,2007,Toy Stores,1
Downtown,2007,Lounges,1
Downtown,2007,Parks,1
Downtown,2007,Shoe Repair,1
Downtown,2007,Shoe Stores,1
Downtown,2007,Basque,1
Downtown,2007,Tapas Bars,1
Downtown,2007,Spanish,1
Downtown,2007,Cosmetic Surgeons,1
Downtown,2007,Health & Medical,1
Downtown,2007,Aestheticians,1
Downtown,2007,Doctors,1
Downtown,2007,Medical Spas,1
Downtown,2007,Beauty & Spas,2
Downtown,2007,Laser Hair Removal,1
Downtown,2007,Hair Removal,1
Downtown,2007,Barbeque,1
Downtown,2007,Dive Bars,2
Downtown,2007,Jazz & Blues,1
Downtown,2007,Karaoke,1
Downtown,2007,Education,1
Downtown,2007,Chinese,1
Downtown,2007,Apartments,2
Downtown,2007,Sports Bars,3
Downtown,2007,Makeup Artists,1
Downtown,2007,Day Spas,1
Downtown,2007,Skin Care,1
Downtown,2007,Nail Salons,1
Downtown,2007,Wedding Planning,1
Downtown,2007,Massage,1
Downtown,2007,Hair Salons,1
Downtown,2008,Sandwiches,8
Downtown,2008,Breakfast & Brunch,6
Downtown,2008,Food Stands,1
Downtown,2008,Italian,5
Downtown,2008,Restaurants,40
Downtown,2008,Public Transportation,2
Downtown,2008,Hotels & Travel,10
Downtown,2008,Transportation,3
Downtown,2008,Arts & Entertainment,22
Downtown,2008,Breweries,2
Downtown,2008,Beer Gardens,1
Downtown,2008,Festivals,3
Downtown,2008,Food,17
Downtown,2008,Nightlife,25
Downtown,2008,Local Flavor,7
Downtown,2008,Beer,2
Downtown,2008,Wine & Spirits,2
Downtown,2008,Farmers Market,1
Downtown,2008,Dance Clubs,3
Downtown,2008,Lounges,4
Downtown,2008,Bars,19
Downtown,2008,Event Planning & Services,14
Downtown,2008,Venues & Event Spaces,6
Downtown,2008,Convenience Stores,1
Downtown,2008,Cuban,1
Downtown,2008,Comedy Clubs,1
Downtown,2008,Cabaret,2
Downtown,2008,Music Venues,4
Downtown,2008,Performing Arts,6
Downtown,2008,Wineries,1
Downtown,2008,Museums,5
